Id,Model,Price,Age_08_04,KM,HP,CC,Doors,Cylinders,Quarterly_Tax,Weight,ABS,Airbag_1,Airbag_2,Airco,Automatic_airco,Boardcomputer,CD_Player,Central_Lock,Powered_Windows,Power_Steering,Radio,Mistlamps,Sport_Model,Backseat_Divider,Metallic_Rim,Radio_cassette,Parking_Assistant,Tow_Bar
864,TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA 2/3-Doors,9750,63,64690,86,1300,3,4,69,1020,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
865,TOYOTA Corolla 1.6 Linea Terra LB 4/5-Doors,10950,65,64630,110,1600,5,4,85,1070,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
866,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9750,67,64613,110,1600,5,4,85,1085,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1
867,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8200,60,64383,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
868,TOYOTA Corolla LIFTBACK 1.6 Linea Sol 4/5-Doors,8950,68,64000,110,1600,5,4,85,1075,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
869,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9500,66,63881,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
870,TOYOTA Corolla 2.0 DSL LIFTB LINEA TERRA 4/5-Doors,10950,58,63870,72,2000,5,4,185,1135,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
871,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,9750,66,63328,86,1300,5,4,85,1065,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
872,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA AUT3 4/5-Doors,9950,65,63000,86,1300,5,4,85,1065,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
873,TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA AUT3 2/3-Doors,10450,61,63000,86,1300,3,4,69,1050,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
874,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9850,65,62396,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
875,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9450,62,62377,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
876,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,10295,67,62316,110,1600,3,4,69,1050,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,1
877,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,9750,68,62292,110,1600,3,4,85,1065,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
878,TOYOTA Corolla 1.6i Linea Terra HB 2/3-Doors,8950,65,62225,110,1600,3,4,69,1050,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
879,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9900,68,62222,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
880,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8750,66,62135,86,1300,5,4,69,1035,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
881,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,58,62024,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
882,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,60,61977,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
883,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,9950,62,61930,110,1600,4,4,69,1035,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0
884,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,10950,57,61682,110,1600,3,4,69,1050,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
885,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,9795,68,61568,110,1600,4,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
886,TOYOTA Corolla 1.6 Linea Terra Comfort 4/5-Doors,8750,68,61504,110,1600,4,4,69,1035,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
887,TOYOTA Corolla 1.6 HB Linea Terra 2/3-Doors,8250,65,61384,110,1600,3,4,69,1050,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
888,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,58,61343,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
889,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,62,61254,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
890,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,10500,59,61166,110,1600,3,4,69,1050,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
891,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,9750,62,61149,86,1300,5,4,69,1040,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
892,TOYOTA Corolla 1.6 16V WAGON LINEA LUNA Stationwagen,11250,61,61144,110,1600,5,4,85,1090,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
893,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8900,59,61127,110,1600,3,4,69,1050,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1
894,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7950,60,61100,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
895,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,11500,68,61100,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1
896,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9450,57,61000,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
897,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7995,65,60724,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
898,TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors,10995,59,60708,86,1300,5,4,69,1045,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
899,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,61,60532,110,1600,3,4,69,1050,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
900,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA AUT3 4/5-Doors,8250,67,60000,86,1300,4,4,69,1030,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
901,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,66,60000,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
902,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,65,60000,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
903,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,9500,62,59295,86,1300,5,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
904,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7500,65,59264,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
905,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,63,59000,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1
906,TOYOTA Corolla LIFTBACK 1.3i Linea Luna Liftback 4/5-Doors,9950,63,59000,86,1300,5,4,19,1035,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
907,TOYOTA Corolla 1.6 VVTi Linea Luna Lift 4/5-Doors,9750,65,59000,110,1600,5,4,19,1075,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
908,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9450,61,59000,110,1600,5,4,85,1070,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
909,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,65,59000,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
910,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,9750,68,58860,110,1600,3,4,85,1055,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
911,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,65,58829,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
912,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8250,66,58654,110,1600,5,4,85,1070,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
913,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,65,58300,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
914,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,60,58269,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
915,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,64,58136,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
916,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,9450,66,58113,107,1600,3,4,85,1085,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
917,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,12950,67,58058,110,1600,3,4,85,1065,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
918,TOYOTA Corolla 1.6 16V HATCHB S 2/3-Doors,9950,58,58000,110,1600,3,4,69,1050,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
919,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,10495,62,58000,110,1600,3,4,85,1065,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1
920,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,68,57565,86,1300,5,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
921,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA AUT4 Stationwagen,10500,63,57413,107,1600,5,4,85,1115,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
922,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8950,65,57374,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
923,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9900,62,57179,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
924,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,9995,61,57169,110,1600,3,4,85,1065,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
925,TOYOTA Corolla 1.6 16V HATCHB G6 R 2/3-Doors,9950,63,57124,110,1600,3,4,85,1065,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
926,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,63,57000,110,1600,3,4,69,1050,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
927,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8250,67,57000,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
928,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,9950,63,57000,86,1300,5,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
929,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,59,56259,86,1300,3,4,69,1015,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
930,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA AUT4 2/3-Doors,10950,62,56209,107,1600,3,4,85,1080,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
931,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,9250,67,56074,86,1300,4,4,69,1000,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
932,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,63,55942,110,1600,5,4,85,1070,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0
933,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,9995,57,55844,86,1300,5,4,69,1045,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
934,TOYOTA Corolla 1.3 16V HATCHB LINEA LUNA 2/3-Doors,8750,61,55747,86,1300,3,4,69,1020,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
935,TOYOTA Corolla 1.3 16V LIFTB G6 4/5-Doors,10950,58,55478,86,1300,5,4,69,1045,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
936,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA AUT4 4/5-Doors,10350,60,55085,107,1600,5,4,85,1105,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
937,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,65,55061,110,1600,5,4,85,1070,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
938,TOYOTA Corolla 1.3 Hatchback 2/3-Doors,8950,65,55000,86,1300,3,4,69,1015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,10950,57,55000,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
940,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,10950,63,54936,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
941,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8950,68,54875,110,1600,5,4,85,1070,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
942,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8900,67,54847,110,1600,3,4,69,1050,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
943,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,10250,60,54554,110,1600,3,4,85,1065,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
944,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,9450,61,54125,110,1600,5,4,69,1035,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
945,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA 2/3-Doors,9250,61,54000,110,1600,3,4,85,1055,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
946,TOYOTA Corolla 1.6 I lb luna 4/5-Doors,10500,57,54000,110,1600,5,4,85,1075,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
947,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7350,58,54000,86,1300,5,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
948,TOYOTA Corolla 2/3-Doors,10250,57,54000,110,1600,3,4,19,1135,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
949,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,10250,62,53285,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
950,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,11500,65,53053,110,1600,5,4,85,1075,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0
951,TOYOTA Corolla LIFTBACK 1.6-16v Linea Luna 2/3-Doors,8950,68,53000,110,1587,3,4,19,1075,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
952,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,68,53000,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
953,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9500,64,52968,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
954,TOYOTA Corolla 1.3 16V HATCHB S 2/3-Doors,8450,67,52800,86,1300,3,4,69,1015,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
955,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8950,57,52548,110,1600,3,4,69,1050,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1
956,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8400,60,52487,110,1600,4,4,69,1035,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
957,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9250,66,52383,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
958,TOYOTA Corolla 1.6 linea terra 4/5-Doors,8900,61,52112,110,1600,4,4,69,1035,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
959,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8750,58,51712,110,1600,3,4,69,1050,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0
960,TOYOTA Corolla 1.6 Linea Luna Aut. 4/5-Doors,10950,58,51421,110,1600,5,4,85,1105,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
961,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8950,61,51235,86,1300,4,4,69,1000,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
962,TOYOTA Corolla 1.3I LINEATERRA 2/3-Doors,8950,65,51000,86,1300,3,4,69,1015,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
963,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8895,61,50925,110,1600,5,4,85,1070,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
964,TOYOTA Corolla ,9390,66,50806,86,1300,3,4,19,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,8750,59,50469,110,1600,5,4,85,1070,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
966,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9750,61,50173,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
967,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,62,50000,110,1600,5,4,85,1075,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0
968,TOYOTA Corolla 1.6 16V HATCHB G6 2/3-Doors,10950,65,49942,110,1600,3,4,85,1065,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
969,TOYOTA Corolla 1.6 16V WAGON LINEA TERRA Stationwagen,9900,67,49585,110,1600,5,4,85,1085,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
970,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,9500,62,49258,110,1600,4,4,69,1035,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
972,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,61,49000,110,1600,3,4,69,1050,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
973,TOYOTA Corolla 1.6 LL HB 4/5-Doors,9950,63,48738,110,1600,5,4,85,1055,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
974,TOYOTA Corolla 1.3 16V LIFTB LINEA LUNA 4/5-Doors,10500,62,47750,86,1300,5,4,69,1040,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
975,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9950,63,47612,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
976,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,10495,68,47500,86,1300,5,4,69,1035,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
977,TOYOTA Corolla 1.6 Linea Terra Comfort HB 2/3-Doors,9500,66,47237,110,1600,3,4,69,1050,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
978,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8500,58,47171,86,1300,3,4,69,1015,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
979,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,10450,60,47060,110,1600,4,4,69,1035,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
980,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,8950,65,47014,86,1300,3,4,69,1015,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
981,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,9900,59,46929,86,1300,3,4,69,1025,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1
982,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,8900,63,46000,86,1300,5,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
983,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,8745,65,45681,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
984,TOYOTA Corolla 1.3 HB Linea Terra 2/3-Doors,8750,65,45549,86,1300,3,4,69,1015,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
985,TOYOTA Corolla 1.6 GTSi HB 4/5-Doors,10750,57,45000,110,1600,5,4,69,1050,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
986,TOYOTA Corolla 1.6 GTSi HB 2/3-Doors,9750,57,45000,110,1600,3,4,69,1050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,8850,65,45000,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
988,TOYOTA Corolla 1.3 16V LIFTB LINEA TERRA 4/5-Doors,7950,66,45000,86,1300,5,4,69,1035,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
989,TOYOTA Corolla 1.6 Linea Terra Sedan 4/5-Doors,9450,63,45000,110,1600,4,4,69,1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,TOYOTA Corolla 1.6 16V HATCHB LINEA LUNA AUT4 2/3-Doors,9950,61,45000,107,1600,3,4,85,1085,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
991,TOYOTA Corolla 1.6 16V SEDAN LINEA TERRA 4/5-Doors,8250,63,44944,110,1600,4,4,69,1035,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
992,TOYOTA Corolla 1.3 HB LINEA TERRA 2/3-Doors,9950,61,44597,86,1300,3,4,19,1015,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
993,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,9995,68,44458,86,1300,3,4,69,1015,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
994,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,9950,59,43818,110,1600,5,4,85,1070,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
995,TOYOTA Corolla 1.6 16V LIFTB LINEA TERRA 4/5-Doors,10495,60,43426,110,1600,5,4,85,1070,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
996,TOYOTA Corolla 1.6 Lin.Terra Aut. 4/5-Doors,7950,58,43000,110,1600,4,4,72,1114,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
997,TOYOTA Corolla 1.6 SD TERRA 4/5-Doors,8950,68,43000,110,1600,5,4,69,1035,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
998,TOYOTA Corolla 1.6 16v Liftback Linea Luna 4/5-Doors,9695,57,43000,110,1600,5,4,85,1075,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1
999,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA 2/3-Doors,7750,64,43000,86,1300,3,4,69,1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,TOYOTA Corolla 1.6 16V HATCHB LINEA TERRA 2/3-Doors,9950,68,42750,110,1600,3,4,69,1050,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1001,TOYOTA Corolla 1.6 16V LIFTB LINEA LUNA 4/5-Doors,9950,67,42102,110,1600,5,4,85,1075,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1002,TOYOTA Corolla 1.6 LB Linea Terra 4/5-Doors,9950,63,41586,110,1600,5,4,19,1114,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1003,TOYOTA Corolla 1.6 4/5-Doors,9900,64,41200,110,1600,5,4,85,1070,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1004,TOYOTA Corolla 1.3 16V HATCHB G6 2/3-Doors,10950,57,40214,86,1300,3,4,69,1025,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
1005,TOYOTA Corolla 1.3 16V SEDAN LINEA TERRA 4/5-Doors,8950,60,40000,86,1300,4,4,69,1000,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1006,TOYOTA Corolla 1.3 16V HATCHB LINEA TERRA AUT3 2/3-Doors,8950,66,39222,86,1300,3,4,69,1045,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
